CASE0__sample0,CASE0__sample1,CASE0__sample10,CASE0__sample11,CASE0__sample12,CASE0__sample13,CASE0__sample14,CASE0__sample15,CASE0__sample16,CASE0__sample17,CASE0__sample18,CASE0__sample19,CASE0__sample2,CASE0__sample20,CASE0__sample21,CASE0__sample22,CASE0__sample23,CASE0__sample24,CASE0__sample25,CASE0__sample26,CASE0__sample27,CASE0__sample28,CASE0__sample29,CASE0__sample3,CASE0__sample30,CASE0__sample31,CASE0__sample32,CASE0__sample33,CASE0__sample34,CASE0__sample35,CASE0__sample36,CASE0__sample37,CASE0__sample38,CASE0__sample39,CASE0__sample4,CASE0__sample5,CASE0__sample6,CASE0__sample7,CASE0__sample8,CASE0__sample9,CASE1__sample0,CASE1__sample1,CASE1__sample10,CASE1__sample11,CASE1__sample12,CASE1__sample13,CASE1__sample14,CASE1__sample15,CASE1__sample16,CASE1__sample17,CASE1__sample18,CASE1__sample19,CASE1__sample2,CASE1__sample20,CASE1__sample21,CASE1__sample22,CASE1__sample23,CASE1__sample24,CASE1__sample25,CASE1__sample26,CASE1__sample27,CASE1__sample28,CASE1__sample29,CASE1__sample3,CASE1__sample30,CASE1__sample31,CASE1__sample32,CASE1__sample33,CASE1__sample34,CASE1__sample35,CASE1__sample36,CASE1__sample37,CASE1__sample38,CASE1__sample39,CASE1__sample4,CASE1__sample5,CASE1__sample6,CASE1__sample7,CASE1__sample8,CASE1__sample9,CASE2__sample0,CASE2__sample1,CASE2__sample10,CASE2__sample11,CASE2__sample12,CASE2__sample13,CASE2__sample14,CASE2__sample15,CASE2__sample16,CASE2__sample17,CASE2__sample18,CASE2__sample19,CASE2__sample2,CASE2__sample20,CASE2__sample21,CASE2__sample22,CASE2__sample23,CASE2__sample24,CASE2__sample25,CASE2__sample26,CASE2__sample27,CASE2__sample28,CASE2__sample29,CASE2__sample3,CASE2__sample30,CASE2__sample31,CASE2__sample32,CASE2__sample33,CASE2__sample34,CASE2__sample35,CASE2__sample36,CASE2__sample37,CASE2__sample38,CASE2__sample39,CASE2__sample4,CASE2__sample5,CASE2__sample6,CASE2__sample7,CASE2__sample8,CASE2__sample9,CASE3__sample0,CASE3__sample1,CASE3__sample10,CASE3__sample11,CASE3__sample12,CASE3__sample13,CASE3__sample14,CASE3__sample15,CASE3__sample16,CASE3__sample17,CASE3__sample18,CASE3__sample19,CASE3__sample2,CASE3__sample20,CASE3__sample21,CASE3__sample22,CASE3__sample23,CASE3__sample24,CASE3__sample25,CASE3__sample26,CASE3__sample27,CASE3__sample28,CASE3__sample29,CASE3__sample3,CASE3__sample30,CASE3__sample31,CASE3__sample32,CASE3__sample33,CASE3__sample34,CASE3__sample35,CASE3__sample36,CASE3__sample37,CASE3__sample38,CASE3__sample39,CASE3__sample4,CASE3__sample5,CASE3__sample6,CASE3__sample7,CASE3__sample8,CASE3__sample9,CASE4__sample0,CASE4__sample1,CASE4__sample10,CASE4__sample11,CASE4__sample12,CASE4__sample13,CASE4__sample14,CASE4__sample15,CASE4__sample16,CASE4__sample17,CASE4__sample18,CASE4__sample19,CASE4__sample2,CASE4__sample20,CASE4__sample21,CASE4__sample22,CASE4__sample23,CASE4__sample24,CASE4__sample25,CASE4__sample26,CASE4__sample27,CASE4__sample28,CASE4__sample29,CASE4__sample3,CASE4__sample30,CASE4__sample31,CASE4__sample32,CASE4__sample33,CASE4__sample34,CASE4__sample35,CASE4__sample36,CASE4__sample37,CASE4__sample38,CASE4__sample39,CASE4__sample4,CASE4__sample5,CASE4__sample6,CASE4__sample7,CASE4__sample8,CASE4__sample9
19.750884,23.828593,27.019521,20.818343,31.97065,25.571491,25.765464,24.906789,21.904453,31.141521,22.848319,25.20943,17.085697,29.668645,17.671772,22.389828,16.177408,27.964113,20.311246,23.868992,21.644998,27.727976,24.352602,21.585372,18.767156,17.929187,19.777361,26.410013,29.680109,30.787661,28.452037,31.508829,29.032767,29.788945,16.688827,19.003915,26.572884,22.753256,18.21122,31.411957,19.335738,24.685444,25.886344,21.005326,25.104344,32.488802,20.455952,16.449535,17.255039,30.967075,18.808361,19.464169,18.011772,17.206346,22.064984,27.093289,21.77002,16.006809,28.310242,28.299121,24.532181,29.635253,30.875703,24.024008,20.938414,26.429329,28.345291,30.624905,30.394465,23.156016,29.661304,27.058365,25.257343,18.837729,18.353512,23.246128,22.866352,26.887901,29.552878,20.686373,16.680155,21.194517,28.889699,18.906748,24.747905,29.550953,24.294522,23.62024,26.662674,17.698191,22.658306,20.855001,19.223803,30.692852,16.171396,28.339547,19.820539,27.587361,17.152188,21.863223,31.247059,24.253874,17.918974,30.315713,30.12508,18.178754,21.926894,25.247896,18.991587,20.591357,25.844418,22.602447,26.680158,27.488917,23.429806,30.94101,23.352543,29.252958,32.076262,26.039246,21.899316,30.073798,28.541365,23.091553,23.107933,25.782761,18.230231,22.275123,16.731247,20.183091,25.974183,20.316759,28.337421,28.441921,29.527992,24.494359,16.269711,29.961213,29.22514,25.125092,19.676067,18.619623,23.786722,26.803558,22.249339,16.816395,17.363449,27.056714,22.715041,26.588845,21.061515,27.452409,19.167559,23.969421,18.095075,30.874431,31.018819,30.904792,30.795109,20.498199,20.835212,30.294342,31.165283,29.106792,17.184601,24.304874,16.892597,25.899491,31.982789,18.047942,29.161336,19.386175,22.411737,18.612491,24.933079,22.617829,24.507878,18.275405,22.970095,30.782422,17.671989,28.021378,29.65912,31.071319,27.987108,26.712474,26.567849,21.838116,19.425737,19.784207,29.158032,16.248575,20.625268,24.168514,28.323638,22.861325,24.715349,26.276714,21.178456,20.403049
20.106623,24.670323,27.601091,20.820511,32.922645,26.265816,26.598636,25.20549,23.076013,30.240139,23.278285,26.127097,17.427763,29.750403,18.086046,22.767085,16.44322,28.193225,20.531041,24.073265,21.60631,29.068151,25.524717,21.852729,19.662036,18.590543,20.360045,27.027843,29.639059,32.167087,29.976488,32.330962,28.745448,31.090082,17.175634,20.101923,27.949853,23.547264,18.90912,31.906454,19.725521,25.824199,26.799484,22.395374,26.668716,32.413561,21.918952,17.538816,17.959768,33.076201,18.951287,20.834724,18.408593,17.420763,22.673867,28.647577,22.599114,16.990987,28.504998,29.95682,25.29862,33.276615,29.560252,24.103792,21.403346,26.664898,28.789326,31.123818,32.681851,24.314108,29.854488,28.540708,25.827407,20.0429,18.460057,23.380996,23.253174,27.008253,29.687933,20.850454,16.882671,21.78599,29.841959,19.303222,25.533172,30.842241,25.658113,23.762707,26.87993,17.608384,23.163193,20.849813,19.951723,34.521412,16.831405,28.832376,20.241467,28.800854,17.55037,21.501994,32.178587,25.326757,18.398522,31.682226,30.279882,18.936639,22.623314,26.109952,19.831475,20.830099,26.362015,23.109732,28.326208,27.86266,24.403687,31.45916,24.769086,28.692377,32.000504,27.475633,21.63619,31.157449,29.797371,23.734902,24.130348,26.791774,18.918106,23.069737,17.086506,19.898287,25.660549,20.919131,28.578546,28.943558,29.943936,25.028142,17.044337,30.301378,29.987412,26.156065,19.993742,19.635867,25.412884,27.285077,22.5524,17.704951,17.627763,28.403854,23.429274,26.905614,21.789312,28.752603,19.252386,24.933507,18.111606,32.93767,33.487776,32.499703,30.974421,21.409664,21.831615,30.993301,33.408577,30.615874,17.765221,25.438188,17.12552,26.874798,31.644949,18.948709,29.246143,19.628431,23.508786,19.111093,26.25443,22.964795,25.14481,18.374806,24.741823,31.648075,17.97088,28.258033,30.776002,32.420837,28.219033,28.069729,27.472057,22.218043,20.096036,20.441327,29.601491,17.020204,20.897128,23.941383,29.06278,23.810255,26.018492,26.735166,22.623023,21.211017
20.790671,24.797862,28.998815,22.135545,33.315134,26.762675,27.621474,26.297383,23.212013,31.8908,24.585692,26.647785,18.13194,32.015663,18.385042,23.472282,17.133848,29.274969,21.754636,25.265171,22.919122,29.802846,25.702023,23.05049,19.667453,19.11711,21.156029,27.960634,31.401233,31.813826,30.523906,32.608248,30.679273,31.641808,17.614673,20.23955,28.35818,24.440825,19.524682,32.876713,20.592757,25.895853,27.326371,22.447735,26.55838,33.69289,21.968696,17.569524,18.347683,34.118138,20.000108,20.447571,18.683414,17.956293,24.050897,28.229836,23.062426,17.052129,29.748441,29.881691,25.590146,31.669112,32.487705,25.281405,22.041771,27.73421,29.992224,31.788656,32.277241,24.686002,31.860549,28.752554,26.419358,19.771336,19.290286,24.371903,24.25585,28.404088,31.209663,21.976212,17.431773,22.517261,30.861467,19.930773,26.872615,30.35966,25.913969,24.883051,28.567023,18.669891,23.93544,22.181586,20.384764,31.986123,17.257991,30.228589,21.105494,29.705196,18.024279,22.684641,33.548687,25.601483,19.334665,31.88123,31.577378,19.143692,23.342307,26.808341,19.853591,21.972201,27.454376,23.728641,28.682225,29.80026,25.220358,32.525653,24.792471,31.060476,31.390833,27.504326,23.142059,32.411651,29.699171,24.388729,24.741204,27.548552,19.264733,23.637551,17.959035,21.275582,27.253978,21.905695,29.417811,29.712227,31.828153,25.922307,17.387654,31.933327,31.34598,26.089447,20.553111,19.813039,25.018422,29.001356,23.36421,18.128404,18.653512,28.709369,24.101005,28.395716,22.27948,29.172851,20.338125,25.205149,18.920338,33.092128,33.689092,30.979885,32.892804,22.012536,22.278992,31.709629,33.317146,31.257975,17.967285,26.871785,17.64377,27.49382,34.150112,19.575983,30.468587,20.515117,23.794392,19.630783,26.948789,23.691496,25.211085,19.027077,24.811762,32.676887,18.464189,30.329065,32.226747,31.85506,29.660687,27.701803,27.996874,22.833494,20.765732,21.405786,30.550047,17.109163,21.868363,25.622455,30.196298,24.089713,26.299904,27.696638,22.975476,21.887032
21.520293,26.02529,28.673881,22.343118,34.833158,27.861662,28.172348,26.676045,24.103772,32.980636,24.799037,27.442441,18.709004,30.761021,19.305001,24.082603,17.597894,30.592026,21.721742,25.319064,22.794757,29.880258,26.716926,23.530555,20.553721,19.557004,21.333806,28.459363,31.239749,34.993223,31.202417,34.955478,30.828682,32.589334,18.194784,21.287243,28.944951,24.502836,19.778946,34.115077,20.771425,27.488931,28.169216,23.343567,27.828132,35.342327,22.717765,18.240453,18.711626,34.19207,19.914275,21.606916,19.575412,18.843645,23.646895,29.951398,23.565889,17.89096,30.001081,31.858855,27.164689,34.231309,31.727355,25.930359,22.689234,28.521805,30.483373,32.770743,34.33699,25.519061,31.948126,29.868082,27.702253,20.731574,19.525502,25.391545,24.66061,28.87503,30.533506,22.273802,17.831145,22.599333,30.513562,20.341327,26.775649,32.991916,27.457326,25.10825,28.64819,18.68582,24.554728,22.596562,21.210351,35.650719,17.736769,29.859481,21.33336,29.915141,18.452501,23.545406,33.630082,26.365705,19.267961,32.52044,32.024088,19.616557,24.096083,27.671815,21.017895,22.323044,27.719422,24.276625,29.649233,29.197743,25.802861,32.596603,25.596662,30.169533,36.120707,28.644866,22.759225,32.183297,31.841674,25.079763,24.93566,27.968346,19.90626,24.6385,17.932655,21.367715,27.549316,21.79492,30.919647,31.147504,30.609753,27.080952,17.844239,31.74349,30.544815,27.818016,21.634736,20.544891,27.167639,28.685524,24.317488,18.620977,18.39886,29.648519,24.946053,28.672823,23.124578,30.315654,20.695269,25.882282,19.355644,34.667908,34.295061,35.299612,33.338573,22.657671,22.81174,34.065449,35.032195,31.66652,19.10998,26.540017,18.421595,28.543678,33.113121,19.665562,30.835928,20.690706,24.386547,19.970122,27.500525,24.10084,27.004656,19.477651,25.815792,33.109939,19.156395,29.980248,32.119729,34.817585,29.943754,30.004476,29.009137,23.764716,21.214808,21.452898,32.088847,17.913579,21.891871,25.28504,30.577203,24.789716,27.52456,29.024333,23.895244,22.280655
21.983386,26.600719,30.285402,23.094608,36.383591,28.086399,28.869849,28.26257,24.937595,34.244884,25.435481,27.8326,18.971154,34.117825,19.686835,24.883826,18.189879,30.368938,22.538781,26.482825,24.100693,31.497241,27.111758,24.019485,21.042454,20.21955,22.329461,29.807215,32.98717,33.190085,31.723563,34.631668,31.928326,33.827441,18.530224,21.056549,29.606629,26.156596,20.474548,34.150213,21.926699,27.316381,28.498273,23.774315,28.010463,34.0179,23.65732,18.54043,19.758514,35.427958,21.026042,21.60382,19.801039,18.829547,25.06041,30.014245,25.01234,17.987948,31.980135,31.701749,26.831669,34.749568,34.089826,26.713941,23.372895,29.353828,31.485157,34.336195,34.300414,25.978584,33.044893,30.480291,27.459951,21.273175,20.371429,25.193217,25.477239,29.655177,32.978833,22.694685,18.348121,23.832077,34.042268,21.264513,28.164301,32.175583,27.126938,26.243863,29.767858,19.832702,25.157246,22.901715,21.614321,35.553775,18.342495,31.377335,22.188673,30.691026,19.171789,23.615259,35.824458,27.423804,20.154549,34.956279,33.75679,20.631562,24.526943,27.764673,20.640737,22.898998,28.986268,25.256174,30.570552,31.188965,26.508869,35.76576,26.70821,32.699354,33.611086,29.496421,23.859361,34.555794,31.067858,26.123452,26.460848,29.474933,20.704174,24.784268,18.740934,22.13889,28.551383,23.129183,31.130494,30.983913,33.919663,26.96636,18.486398,33.470106,33.494209,27.738085,21.683627,20.816727,26.337775,29.788224,24.478065,19.121031,19.640834,30.231133,25.453805,29.2791,23.311589,30.675163,20.975313,27.295395,20.084163,35.085434,36.976493,33.466001,33.25032,23.027961,23.771156,32.987101,35.816923,33.843848,18.697515,27.776008,18.489635,28.83459,36.430421,20.474325,31.887655,21.4582,25.299819,21.122129,28.306107,25.03311,26.598431,20.359623,26.578164,34.46759,19.394014,31.726722,33.919649,33.521115,30.790173,29.800232,29.673748,24.223462,21.663473,22.026544,31.900534,18.41942,23.136713,26.882431,32.015741,25.83516,27.125536,28.631876,24.436564,23.398363
22.478807,27.074353,31.27847,23.585671,36.680725,29.508072,29.703124,27.212361,24.853525,34.78576,25.951077,29.691925,19.704868,33.581637,19.982212,25.834567,18.38767,31.67602,22.800086,27.015974,24.251086,32.052068,28.495093,24.743164,21.595089,20.372117,22.37452,29.271752,33.303569,35.92406,33.235323,35.609206,32.326087,33.656193,18.980905,22.552672,31.251256,25.589564,20.879494,36.515781,21.557866,28.522863,29.798686,24.79372,29.507327,38.288218,23.833406,19.294267,19.615362,36.066885,21.117579,22.780519,20.922084,19.803306,25.098926,31.095394,24.367023,18.724147,30.681359,32.827296,28.075104,34.870309,33.411636,27.017493,23.816541,30.060259,32.169355,34.202097,36.233939,27.479297,33.484213,31.836442,29.438507,21.784634,20.727378,26.131255,26.177002,30.480747,32.756493,23.516963,19.014384,24.076875,33.030096,21.280599,28.659062,34.790161,28.960274,26.354772,30.228914,19.466345,26.176086,24.007447,22.023808,35.803337,18.596855,32.060411,22.867157,32.575061,19.758597,24.7,35.478643,27.726682,20.596972,34.72961,33.79813,20.348321,25.303792,29.969824,22.33233,22.993125,29.310235,25.492473,31.369837,31.056352,27.263931,32.383246,26.781203,32.148,37.019741,30.11903,24.921504,34.385822,33.608979,26.214103,26.336016,28.755171,20.529231,25.740276,19.234423,22.656393,29.427632,23.154624,32.226776,32.656743,32.51541,28.177463,18.885921,33.59051,33.171465,29.090972,22.582067,22.023941,27.95868,31.200884,25.124522,19.522594,19.746943,31.399492,26.077056,31.039556,24.22767,31.866203,21.894799,26.645889,20.010428,35.651138,35.368721,36.770471,36.277645,23.586211,24.162677,35.137764,36.549414,32.148361,20.016555,28.642973,19.211014,29.617398,35.804053,20.960171,32.85918,22.089081,25.939993,20.79297,29.062449,25.821335,28.156713,20.323012,26.560186,35.566821,19.951584,31.064283,34.137852,36.241422,31.943192,31.015824,30.381331,24.609705,22.550407,23.263211,33.525757,18.525515,23.303626,26.971719,31.98765,26.09558,29.204252,30.854717,24.896417,23.310634
23.218291,28.564882,31.407287,24.363567,36.343656,29.182434,30.285106,29.276603,26.112539,34.07488,27.324006,29.118512,19.846061,34.317239,20.707906,25.687753,18.856573,32.475535,23.990648,27.820027,25.007168,31.915072,27.82814,25.325167,22.532066,21.448739,23.735201,31.89501,32.479998,36.402295,33.906929,37.218979,33.656775,34.496686,19.792329,22.108324,31.490573,28.051458,21.781934,35.652249,22.786741,29.307022,30.521333,24.882495,29.224932,35.498787,24.736398,19.888094,20.489453,36.550722,22.192114,23.313939,20.700218,19.703991,26.415451,31.792856,26.218554,19.054526,34.063729,34.600799,29.005073,36.739182,35.30603,28.080677,24.532245,31.209557,32.814502,36.249002,36.086658,26.928716,34.841263,32.128457,29.189333,22.479277,20.983931,27.276238,26.647211,31.708474,34.264899,24.286702,19.199728,25.036408,34.126613,22.226856,29.779748,33.61704,28.468615,27.516227,31.299367,20.807791,25.951421,24.061952,22.527765,37.259577,19.243009,33.170366,23.09125,32.050259,20.097566,25.032194,36.575586,28.936206,21.068821,35.97903,35.359881,21.641902,26.191325,28.456456,21.971659,24.364581,30.206262,26.785042,31.99029,32.426897,27.408634,38.514423,28.250223,34.61981,36.134728,30.680092,24.834668,36.015362,33.219841,27.353078,27.466712,30.949194,22.140668,26.355692,19.80279,23.18544,29.783341,23.910618,32.839781,33.304075,35.37794,28.636051,19.215773,35.396029,34.691708,28.998868,22.861211,21.780622,28.609576,31.198493,25.968492,20.262549,20.127236,31.64819,26.95508,30.313822,25.042577,32.145282,22.090214,28.732803,21.253594,37.853949,38.252831,35.885244,35.137902,24.590802,24.675553,35.293869,36.218325,36.84793,20.046788,28.451854,19.586743,30.998279,37.456739,21.417424,34.148674,22.604869,26.541261,22.253258,29.719576,26.09199,28.484337,21.262956,28.326753,35.486355,20.978494,34.063006,34.808072,35.140162,31.385333,31.416408,31.827042,25.664956,22.833967,23.208996,34.04388,19.244414,24.208276,28.488202,34.02236,27.412814,28.572989,29.768949,25.749322,24.248803
23.573479,28.109915,32.540282,24.604923,40.180535,31.624326,31.131887,30.070096,26.424764,36.75115,26.780845,30.978559,20.544095,36.355037,21.396855,27.260568,19.653668,33.258041,24.281123,28.468586,25.670809,33.83213,30.494563,26.235731,22.410518,21.385214,23.344355,31.031021,37.172544,36.542072,35.35908,37.61857,34.397166,37.082917,20.052837,23.745013,32.501302,26.471558,21.982433,38.678808,23.522144,30.12779,30.09222,26.111398,31.293155,38.908993,25.081108,20.120368,20.72376,38.559945,21.711007,23.626789,21.610149,20.684224,26.645379,33.451564,26.173463,19.534816,32.894093,32.836188,29.816116,36.487569,35.490609,28.634772,25.05716,30.793636,33.644753,36.040617,35.366009,28.624195,35.826249,33.23354,30.515788,22.698226,22.259799,27.841027,27.362161,31.744066,34.554309,24.250251,20.098816,25.633024,35.371974,22.752578,29.875007,36.205581,30.153166,27.690644,31.750925,20.79192,27.625874,25.227491,23.774958,39.233206,19.508159,34.131006,23.866638,34.144212,20.494203,25.989095,37.91549,29.291563,21.582029,34.732418,35.390255,21.620345,26.022772,31.717119,22.808904,24.68073,31.080254,26.6856,32.453214,32.805861,28.48239,35.805653,28.054631,34.471189,36.95787,31.811179,25.781643,35.85202,34.821183,27.389119,27.676911,31.214055,21.41262,27.196878,20.141304,23.335243,30.401685,24.527173,33.698538,33.324394,34.303827,29.871499,19.999832,35.168527,35.161749,30.876894,23.556952,23.037821,28.53285,32.507206,26.579442,20.387252,21.094719,33.114934,27.269215,32.325079,25.094234,34.004685,23.067559,28.297184,21.052213,37.751844,38.522685,37.910383,37.314397,24.884726,25.655061,35.667025,38.752863,33.03971,20.63594,29.883513,20.433584,31.119323,36.133274,22.150731,33.007551,22.975981,27.046184,21.68652,30.498454,27.320657,29.324145,21.647315,27.615159,36.05198,20.899175,32.091784,36.227024,38.994835,34.197145,32.243834,31.448418,26.153707,23.651744,24.09844,34.800783,19.753511,24.252878,27.946225,33.798937,27.00677,30.902594,32.661951,26.218536,25.045732
24.431302,29.438331,33.682943,25.772473,36.843206,30.804795,32.002119,30.513212,27.162581,38.175621,28.883838,30.188566,21.391262,35.983503,21.344311,26.908382,19.814806,33.726506,24.821735,29.055873,26.067735,35.096199,29.460132,26.171801,23.653085,22.675807,24.635921,33.184278,34.909801,38.351419,34.229277,38.539915,34.060177,35.769128,20.868301,23.022272,33.230132,29.291888,22.595522,37.384943,23.438369,30.133115,32.807249,26.209416,30.579612,39.507232,25.688925,20.475295,21.430571,37.688719,23.57473,24.437473,21.894487,20.925197,27.184189,33.242623,26.793631,20.325842,35.526717,36.926972,30.100317,38.834922,37.046824,29.69727,25.698717,32.725892,35.405961,36.644986,40.902959,28.479869,36.84656,33.119705,30.264046,23.54646,22.013675,28.472886,28.257034,33.287353,35.927185,25.848981,20.067383,25.747691,34.738831,22.981474,31.012668,35.026985,30.307256,29.023424,32.920493,21.464422,27.312986,25.359794,23.247257,37.751849,20.037488,34.346604,24.420815,34.121854,20.975917,26.165794,37.771648,30.076307,22.224039,39.125389,37.390218,22.939472,27.331098,30.107396,23.387486,25.152662,31.880284,28.01646,34.356093,33.747362,29.58787,37.792907,29.89715,34.784135,39.671748,32.86694,26.630426,36.982213,34.220934,28.832603,29.438754,31.89727,23.127492,27.066804,20.388618,24.912368,31.82953,25.129856,34.283056,35.219736,37.416245,30.274078,20.120727,37.117849,35.014342,30.347432,24.18472,22.865574,31.059709,32.609439,27.061062,21.383149,21.419563,33.384411,28.322192,32.287586,26.292688,32.882715,23.513775,30.076296,22.461301,38.72304,38.884942,38.235571,37.738685,25.622008,26.137965,37.988312,39.556124,38.731895,21.239371,30.894961,20.507276,32.311414,40.043867,22.483676,36.398765,23.90401,28.145888,23.455267,31.295461,26.884907,29.29304,22.326794,30.016385,38.45773,21.683308,36.035476,37.399799,36.334667,33.557811,33.93385,32.794372,26.490436,24.091372,24.264834,34.712089,19.92775,25.69882,29.253848,34.994866,29.030876,30.232625,31.287162,26.955512,25.266751
24.931659,30.592075,32.47113,25.604312,43.228129,32.515947,32.444258,30.538079,28.43794,37.535134,28.353684,32.766601,21.14218,37.429445,22.665454,28.588327,20.579876,35.581717,25.153473,29.86173,26.709704,35.00752,31.335791,27.917182,23.403861,22.239229,25.069355,32.658943,38.081228,38.328674,37.569083,39.062396,37.250421,37.930602,20.745574,25.004074,32.934826,27.935134,22.978203,39.953917,24.846472,31.448556,33.202987,27.344951,32.935501,40.483325,26.279654,21.488444,21.978799,42.122069,23.132617,24.734595,22.721743,21.550388,28.154674,34.224032,27.852048,20.572585,34.215919,35.519621,30.497646,37.285711,37.440518,29.528977,26.299347,32.886643,35.797535,38.085847,37.943279,29.991421,35.468619,35.040331,32.605337,24.005118,22.859081,28.312619,28.636716,32.722843,36.011955,25.273235,21.092194,27.057582,38.464474,23.835248,30.312425,38.521494,31.27994,29.188783,33.359085,22.048856,29.429391,26.403586,24.641751,41.330283,20.843351,35.384379,25.092982,33.477256,21.774635,26.790018,40.289844,30.068839,22.615296,38.080234,36.070382,22.372965,27.912957,33.644566,24.117859,25.714931,31.947447,27.802327,33.016206,35.287994,29.907749,38.892275,29.031158,36.180617,39.03518,32.421283,26.745139,39.480174,37.599779,28.966133,29.124038,32.72551,22.435555,29.091905,21.372057,24.590483,31.750018,25.741445,34.647637,35.852198,36.43931,30.699817,20.93757,36.840905,37.374406,32.014988,24.568451,23.963906,29.363936,34.021276,28.211809,21.550555,21.54129,34.575422,28.443928,33.670318,26.269613,35.938637,23.653725,30.104707,21.88282,39.390281,40.07475,37.544926,38.164315,26.367837,26.230284,38.589432,39.458213,36.7011,21.636156,31.31268,21.144503,31.921062,38.75754,23.084215,35.90883,23.927304,28.462007,22.843959,32.35696,29.031299,31.362386,22.439084,29.154931,38.104002,21.925079,34.231361,36.86737,41.191379,34.862608,33.409798,34.006724,27.758342,24.474572,25.710329,38.123697,20.844216,25.539088,30.431074,35.76544,28.253159,31.945719,33.819138,27.387385,26.097128
25.053503,30.461509,36.314576,27.122032,37.05228,32.493564,33.358251,32.807576,28.085395,37.650192,29.92458,32.427313,22.139758,37.904282,22.4604,28.236108,20.81514,35.1006,26.357145,30.663362,28.062006,36.176907,31.380377,26.961317,24.214671,23.598026,25.489296,34.117675,36.409151,41.261622,36.905245,41.872095,36.177435,39.626019,21.693039,24.475357,35.592618,30.724766,23.623041,40.230813,24.169439,32.447059,33.092165,27.393081,32.301598,40.332377,27.468408,21.768506,22.578937,37.669463,24.295043,25.126945,23.113222,21.941206,28.76043,35.106907,28.466608,20.861959,37.287475,37.390775,31.762415,42.53279,38.40159,31.426508,27.185388,33.998758,35.178517,39.845952,41.53495,29.779745,40.11116,34.52827,31.502586,24.685536,23.556574,30.23802,29.740094,35.490059,38.476938,26.553341,21.069718,27.160377,36.676982,24.217205,33.486804,36.782841,32.177591,30.186849,34.116275,22.341725,28.022302,26.441297,25.270632,39.848992,20.597318,36.264574,25.514225,37.687136,21.939901,28.13892,37.543621,32.026251,23.39651,38.884038,39.753268,23.998719,28.585325,31.913116,24.771493,26.354741,33.880969,29.344064,35.648665,34.985599,30.762687,39.087466,31.454127,36.887833,39.350452,34.408656,28.129545,37.088287,35.32159,29.859807,30.376271,32.433802,23.853834,28.3211,21.565477,25.965319,32.765905,26.41473,36.97432,35.177891,37.218903,31.801308,21.066042,38.274149,37.071889,32.042222,25.020289,24.241363,31.437553,35.065322,28.530241,22.155144,22.853713,35.013358,29.371415,33.538611,27.654915,35.168129,24.671563,30.981299,23.513905,41.265025,41.539965,41.225884,39.376268,26.756748,27.658161,38.915218,40.199039,38.479332,22.371143,32.16196,21.382815,33.907922,41.525379,23.595714,37.11749,25.238091,28.616493,23.941776,32.228037,28.336142,30.949415,23.582701,30.998804,40.616307,22.698905,36.5126,40.059885,38.249431,35.814814,35.017857,33.326446,27.535533,25.610472,25.383023,36.585234,21.049385,26.551197,30.012144,36.233351,30.264188,31.558133,33.967167,28.27701,26.394966
